Region,Division,State,County,Population,Combined Key
2,4,Minnesota,Cottonwood,11569,"Cottonwood, Minnesota, US"
2,4,Minnesota,Crow Wing,67270,"Crow Wing, Minnesota, US"
2,4,Minnesota,Dakota,442038,"Dakota, Minnesota, US"
2,4,Minnesota,Dodge,20935,"Dodge, Minnesota, US"
2,4,Minnesota,Douglas,39238,"Douglas, Minnesota, US"
2,4,Minnesota,Faribault,13909,"Faribault, Minnesota, US"
2,4,Minnesota,Fillmore,21271,"Fillmore, Minnesota, US"
2,4,Minnesota,Freeborn,30749,"Freeborn, Minnesota, US"
2,4,Minnesota,Goodhue,47968,"Goodhue, Minnesota, US"
2,4,Minnesota,Grant,6153,"Grant, Minnesota, US"
2,4,Minnesota,Hennepin,1267416,"Hennepin, Minnesota, US"
2,4,Minnesota,Houston,18778,"Houston, Minnesota, US"
2,4,Minnesota,Hubbard,21715,"Hubbard, Minnesota, US"
2,4,Minnesota,Isanti,41906,"Isanti, Minnesota, US"
2,4,Minnesota,Itasca,45070,"Itasca, Minnesota, US"
2,4,Minnesota,Jackson,9990,"Jackson, Minnesota, US"
2,4,Minnesota,Kanabec,16159,"Kanabec, Minnesota, US"
2,4,Minnesota,Kandiyohi,43767,"Kandiyohi, Minnesota, US"
2,4,Minnesota,Kittson,4146,"Kittson, Minnesota, US"
2,4,Minnesota,Koochiching,11941,"Koochiching, Minnesota, US"
2,4,Minnesota,Lac qui Parle,6684,"Lac qui Parle, Minnesota, US"
2,4,Minnesota,Lake,10986,"Lake, Minnesota, US"
2,4,Minnesota,Lake of the Woods,3823,"Lake of the Woods, Minnesota, US"
2,4,Minnesota,Le Sueur,28841,"Le Sueur, Minnesota, US"
2,4,Minnesota,Lincoln,5567,"Lincoln, Minnesota, US"
2,4,Minnesota,Lyon,25231,"Lyon, Minnesota, US"
2,4,Minnesota,McLeod,36735,"McLeod, Minnesota, US"
2,4,Minnesota,Mahnomen,5414,"Mahnomen, Minnesota, US"
2,4,Minnesota,Marshall,8988,"Marshall, Minnesota, US"
2,4,Minnesota,Martin,19915,"Martin, Minnesota, US"
2,4,Minnesota,Meeker,23376,"Meeker, Minnesota, US"
2,4,Minnesota,Mille Lacs,26867,"Mille Lacs, Minnesota, US"
2,4,Minnesota,Morrison,33992,"Morrison, Minnesota, US"
2,4,Minnesota,Mower,40158,"Mower, Minnesota, US"
2,4,Minnesota,Murray,8144,"Murray, Minnesota, US"
2,4,Minnesota,Nicollet,34332,"Nicollet, Minnesota, US"
2,4,Minnesota,Nobles,21991,"Nobles, Minnesota, US"
2,4,Minnesota,Norman,6416,"Norman, Minnesota, US"
2,4,Minnesota,Olmsted,163436,"Olmsted, Minnesota, US"
2,4,Minnesota,Otter Tail,60046,"Otter Tail, Minnesota, US"
2,4,Minnesota,Pennington,13780,"Pennington, Minnesota, US"
2,4,Minnesota,Pine,29302,"Pine, Minnesota, US"
2,4,Minnesota,Pipestone,9313,"Pipestone, Minnesota, US"
2,4,Minnesota,Polk,30757,"Polk, Minnesota, US"
2,4,Minnesota,Pope,11403,"Pope, Minnesota, US"
2,4,Minnesota,Ramsey,543257,"Ramsey, Minnesota, US"
2,4,Minnesota,Red Lake,3933,"Red Lake, Minnesota, US"
2,4,Minnesota,Redwood,15366,"Redwood, Minnesota, US"
2,4,Minnesota,Renville,14608,"Renville, Minnesota, US"
2,4,Minnesota,Rice,67262,"Rice, Minnesota, US"
2,4,Minnesota,Rock,9680,"Rock, Minnesota, US"
2,4,Minnesota,Roseau,15258,"Roseau, Minnesota, US"
2,4,Minnesota,St. Louis,199182,"St. Louis, Minnesota, US"
2,4,Minnesota,Scott,153268,"Scott, Minnesota, US"
2,4,Minnesota,Sherburne,99074,"Sherburne, Minnesota, US"
2,4,Minnesota,Sibley,14917,"Sibley, Minnesota, US"
2,4,Minnesota,Stearns,158947,"Stearns, Minnesota, US"
2,4,Minnesota,Steele,37349,"Steele, Minnesota, US"
2,4,Minnesota,Stevens,9700,"Stevens, Minnesota, US"
2,4,Minnesota,Swift,9749,"Swift, Minnesota, US"
2,4,Minnesota,Todd,25237,"Todd, Minnesota, US"
2,4,Minnesota,Traverse,3286,"Traverse, Minnesota, US"
2,4,Minnesota,Wabasha,21509,"Wabasha, Minnesota, US"
2,4,Minnesota,Wadena,14177,"Wadena, Minnesota, US"
2,4,Minnesota,Waseca,19000,"Waseca, Minnesota, US"
2,4,Minnesota,Washington,272256,"Washington, Minnesota, US"
2,4,Minnesota,Watonwan,11135,"Watonwan, Minnesota, US"
2,4,Minnesota,Wilkin,6395,"Wilkin, Minnesota, US"
2,4,Minnesota,Winona,49630,"Winona, Minnesota, US"
2,4,Minnesota,Wright,144845,"Wright, Minnesota, US"
2,4,Minnesota,Yellow Medicine,9411,"Yellow Medicine, Minnesota, US"
3,6,Mississippi,Adams,28742,"Adams, Mississippi, US"
3,6,Mississippi,Alcorn,34349,"Alcorn, Mississippi, US"
3,6,Mississippi,Amite,12637,"Amite, Mississippi, US"
3,6,Mississippi,Attala,17742,"Attala, Mississippi, US"
3,6,Mississippi,Benton,7646,"Benton, Mississippi, US"
3,6,Mississippi,Bolivar,30308,"Bolivar, Mississippi, US"
3,6,Mississippi,Calhoun,13018,"Calhoun, Mississippi, US"
3,6,Mississippi,Carroll,9879,"Carroll, Mississippi, US"
3,6,Mississippi,Chickasaw,17011,"Chickasaw, Mississippi, US"
3,6,Mississippi,Choctaw,8106,"Choctaw, Mississippi, US"
3,6,Mississippi,Claiborne,8908,"Claiborne, Mississippi, US"
3,6,Mississippi,Clarke,15421,"Clarke, Mississippi, US"
3,6,Mississippi,Clay,18535,"Clay, Mississippi, US"
3,6,Mississippi,Coahoma,20810,"Coahoma, Mississippi, US"
3,6,Mississippi,Copiah,27995,"Copiah, Mississippi, US"
3,6,Mississippi,Covington,18279,"Covington, Mississippi, US"
3,6,Mississippi,DeSoto,188633,"DeSoto, Mississippi, US"
3,6,Mississippi,Forrest,77875,"Forrest, Mississippi, US"
3,6,Mississippi,Franklin,7676,"Franklin, Mississippi, US"
3,6,Mississippi,George,24762,"George, Mississippi, US"
3,6,Mississippi,Greene,13630,"Greene, Mississippi, US"
3,6,Mississippi,Grenada,21365,"Grenada, Mississippi, US"
3,6,Mississippi,Hancock,46055,"Hancock, Mississippi, US"
3,6,Mississippi,Harrison,209396,"Harrison, Mississippi, US"
3,6,Mississippi,Hinds,222679,"Hinds, Mississippi, US"
3,6,Mississippi,Holmes,16496,"Holmes, Mississippi, US"
3,6,Mississippi,Humphreys,7551,"Humphreys, Mississippi, US"
3,6,Mississippi,Issaquena,1280,"Issaquena, Mississippi, US"
3,6,Mississippi,Itawamba,23838,"Itawamba, Mississippi, US"
3,6,Mississippi,Jackson,143987,"Jackson, Mississippi, US"
3,6,Mississippi,Jasper,16291,"Jasper, Mississippi, US"
3,6,Mississippi,Jefferson,7205,"Jefferson, Mississippi, US"
3,6,Mississippi,Jefferson Davis,11134,"Jefferson Davis, Mississippi, US"
3,6,Mississippi,Jones,66744,"Jones, Mississippi, US"
3,6,Mississippi,Kemper,8829,"Kemper, Mississippi, US"
3,6,Mississippi,Lafayette,56884,"Lafayette, Mississippi, US"
3,6,Mississippi,Lamar,65353,"Lamar, Mississippi, US"
3,6,Mississippi,Lauderdale,72088,"Lauderdale, Mississippi, US"
3,6,Mississippi,Lawrence,11812,"Lawrence, Mississippi, US"
3,6,Mississippi,Leake,21196,"Leake, Mississippi, US"
3,6,Mississippi,Lee,82883,"Lee, Mississippi, US"
3,6,Mississippi,Leflore,27557,"Leflore, Mississippi, US"
3,6,Mississippi,Lincoln,34943,"Lincoln, Mississippi, US"
3,6,Mississippi,Lowndes,58150,"Lowndes, Mississippi, US"
3,6,Mississippi,Madison,109813,"Madison, Mississippi, US"
3,6,Mississippi,Marion,24378,"Marion, Mississippi, US"
3,6,Mississippi,Marshall,33725,"Marshall, Mississippi, US"
3,6,Mississippi,Monroe,33883,"Monroe, Mississippi, US"
3,6,Mississippi,Montgomery,9729,"Montgomery, Mississippi, US"
3,6,Mississippi,Neshoba,28993,"Neshoba, Mississippi, US"
3,6,Mississippi,Newton,21056,"Newton, Mississippi, US"
3,6,Mississippi,Noxubee,10123,"Noxubee, Mississippi, US"
3,6,Mississippi,Oktibbeha,51842,"Oktibbeha, Mississippi, US"
3,6,Mississippi,Panola,32851,"Panola, Mississippi, US"
3,6,Mississippi,Pearl River,56503,"Pearl River, Mississippi, US"
3,6,Mississippi,Perry,11571,"Perry, Mississippi, US"
3,6,Mississippi,Pike,39973,"Pike, Mississippi, US"
3,6,Mississippi,Pontotoc,31445,"Pontotoc, Mississippi, US"
3,6,Mississippi,Prentiss,24996,"Prentiss, Mississippi, US"
3,6,Mississippi,Quitman,5935,"Quitman, Mississippi, US"
3,6,Mississippi,Rankin,158096,"Rankin, Mississippi, US"
3,6,Mississippi,Scott,27598,"Scott, Mississippi, US"
3,6,Mississippi,Sharkey,3663,"Sharkey, Mississippi, US"
3,6,Mississippi,Simpson,25750,"Simpson, Mississippi, US"
3,6,Mississippi,Smith,14191,"Smith, Mississippi, US"
3,6,Mississippi,Stone,18644,"Stone, Mississippi, US"
3,6,Mississippi,Sunflower,25402,"Sunflower, Mississippi, US"
3,6,Mississippi,Tallahatchie,12366,"Tallahatchie, Mississippi, US"
3,6,Mississippi,Tate,28234,"Tate, Mississippi, US"
3,6,Mississippi,Tippah,21635,"Tippah, Mississippi, US"
3,6,Mississippi,Tishomingo,18750,"Tishomingo, Mississippi, US"
3,6,Mississippi,Tunica,9696,"Tunica, Mississippi, US"
3,6,Mississippi,Union,27953,"Union, Mississippi, US"
3,6,Mississippi,Walthall,13836,"Walthall, Mississippi, US"
3,6,Mississippi,Warren,43579,"Warren, Mississippi, US"
3,6,Mississippi,Washington,43687,"Washington, Mississippi, US"
3,6,Mississippi,Wayne,19709,"Wayne, Mississippi, US"
3,6,Mississippi,Webster,9983,"Webster, Mississippi, US"
3,6,Mississippi,Wilkinson,8315,"Wilkinson, Mississippi, US"
3,6,Mississippi,Winston,17596,"Winston, Mississippi, US"
3,6,Mississippi,Yalobusha,12415,"Yalobusha, Mississippi, US"
3,6,Mississippi,Yazoo,26373,"Yazoo, Mississippi, US"
2,4,Missouri,Adair,25185,"Adair, Missouri, US"
2,4,Missouri,Andrew,18002,"Andrew, Missouri, US"
2,4,Missouri,Atchison,5234,"Atchison, Missouri, US"
2,4,Missouri,Audrain,24982,"Audrain, Missouri, US"
2,4,Missouri,Barry,34712,"Barry, Missouri, US"
2,4,Missouri,Barton,11658,"Barton, Missouri, US"
2,4,Missouri,Bates,16105,"Bates, Missouri, US"
2,4,Missouri,Benton,19908,"Benton, Missouri, US"
2,4,Missouri,Bollinger,10556,"Bollinger, Missouri, US"
2,4,Missouri,Boone,185840,"Boone, Missouri, US"
2,4,Missouri,Buchanan,83853,"Buchanan, Missouri, US"
2,4,Missouri,Butler,42101,"Butler, Missouri, US"
2,4,Missouri,Caldwell,8897,"Caldwell, Missouri, US"
2,4,Missouri,Callaway,44638,"Callaway, Missouri, US"
2,4,Missouri,Camden,43436,"Camden, Missouri, US"
2,4,Missouri,Cape Girardeau,82113,"Cape Girardeau, Missouri, US"
2,4,Missouri,Carroll,8376,"Carroll, Missouri, US"
2,4,Missouri,Carter,5320,"Carter, Missouri, US"
2,4,Missouri,Cass,109638,"Cass, Missouri, US"
2,4,Missouri,Cedar,14496,"Cedar, Missouri, US"
2,4,Missouri,Chariton,7356,"Chariton, Missouri, US"
2,4,Missouri,Christian,91499,"Christian, Missouri, US"
2,4,Missouri,Clark,6736,"Clark, Missouri, US"
2,4,Missouri,Clay,255518,"Clay, Missouri, US"
2,4,Missouri,Clinton,21287,"Clinton, Missouri, US"
2,4,Missouri,Cole,77205,"Cole, Missouri, US"
2,4,Missouri,Cooper,17115,"Cooper, Missouri, US"
2,4,Missouri,Crawford,22807,"Crawford, Missouri, US"
2,4,Missouri,Dade,7599,"Dade, Missouri, US"
2,4,Missouri,Dallas,17341,"Dallas, Missouri, US"
2,4,Missouri,Daviess,8399,"Daviess, Missouri, US"
2,4,Missouri,DeKalb,11098,"DeKalb, Missouri, US"
2,4,Missouri,Dent,14432,"Dent, Missouri, US"
2,4,Missouri,Douglas,11732,"Douglas, Missouri, US"
2,4,Missouri,Dunklin,27717,"Dunklin, Missouri, US"
2,4,Missouri,Franklin,105231,"Franklin, Missouri, US"
2,4,Missouri,Gasconade,14791,"Gasconade, Missouri, US"
2,4,Missouri,Gentry,6173,"Gentry, Missouri, US"
2,4,Missouri,Greene,300865,"Greene, Missouri, US"
2,4,Missouri,Grundy,9720,"Grundy, Missouri, US"
2,4,Missouri,Harrison,8164,"Harrison, Missouri, US"
2,4,Missouri,Henry,22206,"Henry, Missouri, US"
2,4,Missouri,Hickory,8607,"Hickory, Missouri, US"
2,4,Missouri,Holt,4226,"Holt, Missouri, US"
2,4,Missouri,Howard,10168,"Howard, Missouri, US"
2,4,Missouri,Howell,39975,"Howell, Missouri, US"
2,4,Missouri,Iron,9408,"Iron, Missouri, US"
2,4,Missouri,Jackson,716862,"Jackson, Missouri, US"
2,4,Missouri,Jasper,123155,"Jasper, Missouri, US"
2,4,Missouri,Jefferson,227771,"Jefferson, Missouri, US"
2,4,Missouri,Johnson,54150,"Johnson, Missouri, US"
2,4,Missouri,Knox,3808,"Knox, Missouri, US"
2,4,Missouri,Laclede,36133,"Laclede, Missouri, US"
2,4,Missouri,Lafayette,32817,"Lafayette, Missouri, US"
2,4,Missouri,Lawrence,38321,"Lawrence, Missouri, US"
2,4,Missouri,Lewis,10000,"Lewis, Missouri, US"
2,4,Missouri,Lincoln,61586,"Lincoln, Missouri, US"
2,4,Missouri,Linn,11843,"Linn, Missouri, US"
2,4,Missouri,Livingston,14755,"Livingston, Missouri, US"
2,4,Missouri,McDonald,23383,"McDonald, Missouri, US"
2,4,Missouri,Macon,15183,"Macon, Missouri, US"
2,4,Missouri,Madison,12652,"Madison, Missouri, US"
2,4,Missouri,Maries,8406,"Maries, Missouri, US"
2,4,Missouri,Marion,28518,"Marion, Missouri, US"
2,4,Missouri,Mercer,3488,"Mercer, Missouri, US"
2,4,Missouri,Miller,24909,"Miller, Missouri, US"
2,4,Missouri,Mississippi,12538,"Mississippi, Missouri, US"
2,4,Missouri,Moniteau,15484,"Moniteau, Missouri, US"
2,4,Missouri,Monroe,8712,"Monroe, Missouri, US"
2,4,Missouri,Montgomery,11415,"Montgomery, Missouri, US"
2,4,Missouri,Morgan,21379,"Morgan, Missouri, US"
2,4,Missouri,New Madrid,16035,"New Madrid, Missouri, US"
2,4,Missouri,Newton,59386,"Newton, Missouri, US"
2,4,Missouri,Nodaway,21160,"Nodaway, Missouri, US"
2,4,Missouri,Oregon,8631,"Oregon, Missouri, US"
2,4,Missouri,Osage,13379,"Osage, Missouri, US"
2,4,Missouri,Ozark,8782,"Ozark, Missouri, US"
2,4,Missouri,Pemiscot,15236,"Pemiscot, Missouri, US"
2,4,Missouri,Perry,18922,"Perry, Missouri, US"
2,4,Missouri,Pettis,43188,"Pettis, Missouri, US"
2,4,Missouri,Phelps,44937,"Phelps, Missouri, US"
2,4,Missouri,Pike,17761,"Pike, Missouri, US"
2,4,Missouri,Platte,108569,"Platte, Missouri, US"
2,4,Missouri,Polk,32043,"Polk, Missouri, US"
2,4,Missouri,Pulaski,53816,"Pulaski, Missouri, US"
2,4,Missouri,Putnam,4712,"Putnam, Missouri, US"
2,4,Missouri,Ralls,10361,"Ralls, Missouri, US"
2,4,Missouri,Randolph,24760,"Randolph, Missouri, US"
2,4,Missouri,Ray,23008,"Ray, Missouri, US"
2,4,Missouri,Reynolds,6087,"Reynolds, Missouri, US"
2,4,Missouri,Ripley,10617,"Ripley, Missouri, US"
2,4,Missouri,St. Charles,409981,"St. Charles, Missouri, US"
2,4,Missouri,St. Clair,9376,"St. Clair, Missouri, US"
2,4,Missouri,Ste. Genevieve,18588,"Ste. Genevieve, Missouri, US"
2,4,Missouri,St. Francois,67541,"St. Francois, Missouri, US"
2,4,Missouri,St. Louis,997187,"St. Louis, Missouri, US"
2,4,Missouri,Saline,23289,"Saline, Missouri, US"
2,4,Missouri,Schuyler,4025,"Schuyler, Missouri, US"
2,4,Missouri,Scotland,4693,"Scotland, Missouri, US"
2,4,Missouri,Scott,37840,"Scott, Missouri, US"
2,4,Missouri,Shannon,7106,"Shannon, Missouri, US"
2,4,Missouri,Shelby,5976,"Shelby, Missouri, US"
2,4,Missouri,Stoddard,28479,"Stoddard, Missouri, US"
2,4,Missouri,Stone,31548,"Stone, Missouri, US"
2,4,Missouri,Sullivan,5934,"Sullivan, Missouri, US"
2,4,Missouri,Taney,56387,"Taney, Missouri, US"
2,4,Missouri,Texas,24987,"Texas, Missouri, US"
2,4,Missouri,Vernon,19595,"Vernon, Missouri, US"
2,4,Missouri,Warren,36518,"Warren, Missouri, US"
2,4,Missouri,Washington,23502,"Washington, Missouri, US"
2,4,Missouri,Wayne,10914,"Wayne, Missouri, US"
2,4,Missouri,Webster,39735,"Webster, Missouri, US"
2,4,Missouri,Worth,1983,"Worth, Missouri, US"
2,4,Missouri,Wright,18610,"Wright, Missouri, US"
2,4,Missouri,St. Louis City,293310,"St. Louis City, Missouri, US"
4,8,Montana,Beaverhead,9524,"Beaverhead, Montana, US"
4,8,Montana,Big Horn,12957,"Big Horn, Montana, US"
4,8,Montana,Blaine,6980,"Blaine, Montana, US"
4,8,Montana,Broadwater,7288,"Broadwater, Montana, US"
4,8,Montana,Carbon,10847,"Carbon, Montana, US"
4,8,Montana,Carter,1428,"Carter, Montana, US"
4,8,Montana,Cascade,84511,"Cascade, Montana, US"
4,8,Montana,Chouteau,5916,"Chouteau, Montana, US"
4,8,Montana,Custer,11916,"Custer, Montana, US"
4,8,Montana,Daniels,1686,"Daniels, Montana, US"
4,8,Montana,Dawson,8904,"Dawson, Montana, US"
4,8,Montana,Deer Lodge,9491,"Deer Lodge, Montana, US"
4,8,Montana,Fallon,3017,"Fallon, Montana, US"
4,8,Montana,Fergus,11617,"Fergus, Montana, US"
4,8,Montana,Flathead,108454,"Flathead, Montana, US"
4,8,Montana,Gallatin,122713,"Gallatin, Montana, US"
4,8,Montana,Garfield,1209,"Garfield, Montana, US"
4,8,Montana,Glacier,13785,"Glacier, Montana, US"
4,8,Montana,Golden Valley,831,"Golden Valley, Montana, US"
4,8,Montana,Granite,3344,"Granite, Montana, US"
4,8,Montana,Hill,16179,"Hill, Montana, US"
4,8,Montana,Jefferson,12470,"Jefferson, Montana, US"
4,8,Montana,Judith Basin,2044,"Judith Basin, Montana, US"
4,8,Montana,Lake,32033,"Lake, Montana, US"
4,8,Montana,Lewis and Clark,72223,"Lewis and Clark, Montana, US"
4,8,Montana,Liberty,1946,"Liberty, Montana, US"
4,8,Montana,Lincoln,20525,"Lincoln, Montana, US"
4,8,Montana,McCone,1718,"McCone, Montana, US"
4,8,Montana,Madison,8917,"Madison, Montana, US"
4,8,Montana,Meagher,1964,"Meagher, Montana, US"
4,8,Montana,Mineral,4860,"Mineral, Montana, US"
4,8,Montana,Missoula,119533,"Missoula, Montana, US"
4,8,Montana,Musselshell,4896,"Musselshell, Montana, US"
4,8,Montana,Park,17473,"Park, Montana, US"
4,8,Montana,Petroleum,519,"Petroleum, Montana, US"
4,8,Montana,Phillips,4192,"Phillips, Montana, US"
4,8,Montana,Pondera,5994,"Pondera, Montana, US"
4,8,Montana,Powder River,1702,"Powder River, Montana, US"
4,8,Montana,Powell,6999,"Powell, Montana, US"
4,8,Montana,Prairie,1091,"Prairie, Montana, US"
4,8,Montana,Ravalli,45959,"Ravalli, Montana, US"
4,8,Montana,Richland,11283,"Richland, Montana, US"
4,8,Montana,Roosevelt,10821,"Roosevelt, Montana, US"
4,8,Montana,Rosebud,8124,"Rosebud, Montana, US"
4,8,Montana,Sanders,12959,"Sanders, Montana, US"
4,8,Montana,Sheridan,3527,"Sheridan, Montana, US"
4,8,Montana,Silver Bow,35411,"Silver Bow, Montana, US"
4,8,Montana,Stillwater,9044,"Stillwater, Montana, US"
4,8,Montana,Sweet Grass,3723,"Sweet Grass, Montana, US"
4,8,Montana,Teton,6269,"Teton, Montana, US"
4,8,Montana,Toole,5011,"Toole, Montana, US"
4,8,Montana,Treasure,768,"Treasure, Montana, US"
4,8,Montana,Valley,7537,"Valley, Montana, US"
4,8,Montana,Wheatland,2059,"Wheatland, Montana, US"
4,8,Montana,Wibaux,934,"Wibaux, Montana, US"
4,8,Montana,Yellowstone,167146,"Yellowstone, Montana, US"
2,4,Nebraska,Adams,31027,"Adams, Nebraska, US"
2,4,Nebraska,Antelope,6279,"Antelope, Nebraska, US"
2,4,Nebraska,Arthur,439,"Arthur, Nebraska, US"
2,4,Nebraska,Banner,692,"Banner, Nebraska, US"
2,4,Nebraska,Blaine,461,"Blaine, Nebraska, US"
2,4,Nebraska,Boone,5386,"Boone, Nebraska, US"
2,4,Nebraska,Box Butte,10604,"Box Butte, Nebraska, US"
2,4,Nebraska,Boyd,1789,"Boyd, Nebraska, US"
2,4,Nebraska,Brown,2908,"Brown, Nebraska, US"
2,4,Nebraska,Buffalo,50339,"Buffalo, Nebraska, US"
2,4,Nebraska,Burt,6709,"Burt, Nebraska, US"
2,4,Nebraska,Butler,8444,"Butler, Nebraska, US"
2,4,Nebraska,Cass,27017,"Cass, Nebraska, US"
2,4,Nebraska,Cedar,8330,"Cedar, Nebraska, US"
2,4,Nebraska,Chase,3826,"Chase, Nebraska, US"
2,4,Nebraska,Cherry,5458,"Cherry, Nebraska, US"
2,4,Nebraska,Cheyenne,9529,"Cheyenne, Nebraska, US"
2,4,Nebraska,Clay,6078,"Clay, Nebraska, US"
2,4,Nebraska,Colfax,10498,"Colfax, Nebraska, US"
2,4,Nebraska,Cuming,8984,"Cuming, Nebraska, US"
2,4,Nebraska,Custer,10460,"Custer, Nebraska, US"
2,4,Nebraska,Dakota,21241,"Dakota, Nebraska, US"
2,4,Nebraska,Dawes,8148,"Dawes, Nebraska, US"
2,4,Nebraska,Dawson,23898,"Dawson, Nebraska, US"
2,4,Nebraska,Deuel,1865,"Deuel, Nebraska, US"
2,4,Nebraska,Dixon,5545,"Dixon, Nebraska, US"
2,4,Nebraska,Dodge,37103,"Dodge, Nebraska, US"
2,4,Nebraska,Douglas,585008,"Douglas, Nebraska, US"
2,4,Nebraska,Dundy,1635,"Dundy, Nebraska, US"
2,4,Nebraska,Fillmore,5546,"Fillmore, Nebraska, US"
2,4,Nebraska,Franklin,2903,"Franklin, Nebraska, US"
2,4,Nebraska,Frontier,2555,"Frontier, Nebraska, US"
2,4,Nebraska,Furnas,4604,"Furnas, Nebraska, US"
2,4,Nebraska,Gage,21616,"Gage, Nebraska, US"
2,4,Nebraska,Garden,1847,"Garden, Nebraska, US"
2,4,Nebraska,Garfield,1839,"Garfield, Nebraska, US"
2,4,Nebraska,Gosper,1824,"Gosper, Nebraska, US"
2,4,Nebraska,Grant,579,"Grant, Nebraska, US"
2,4,Nebraska,Greeley,2169,"Greeley, Nebraska, US"
2,4,Nebraska,Hall,61979,"Hall, Nebraska, US"
2,4,Nebraska,Hamilton,9386,"Hamilton, Nebraska, US"
2,4,Nebraska,Harlan,3091,"Harlan, Nebraska, US"
2,4,Nebraska,Hayes,843,"Hayes, Nebraska, US"
2,4,Nebraska,Hitchcock,2586,"Hitchcock, Nebraska, US"
2,4,Nebraska,Holt,10049,"Holt, Nebraska, US"
2,4,Nebraska,Hooker,734,"Hooker, Nebraska, US"
2,4,Nebraska,Howard,6531,"Howard, Nebraska, US"
2,4,Nebraska,Jefferson,7176,"Jefferson, Nebraska, US"
2,4,Nebraska,Johnson,5316,"Johnson, Nebraska, US"
2,4,Nebraska,Kearney,6674,"Kearney, Nebraska, US"
2,4,Nebraska,Keith,8279,"Keith, Nebraska, US"
2,4,Nebraska,Keya Paha,787,"Keya Paha, Nebraska, US"
2,4,Nebraska,Kimball,3412,"Kimball, Nebraska, US"
2,4,Nebraska,Knox,8401,"Knox, Nebraska, US"
2,4,Nebraska,Lancaster,324514,"Lancaster, Nebraska, US"
2,4,Nebraska,Lincoln,34133,"Lincoln, Nebraska, US"
2,4,Nebraska,Logan,687,"Logan, Nebraska, US"
2,4,Nebraska,Loup,604,"Loup, Nebraska, US"
2,4,Nebraska,McPherson,379,"McPherson, Nebraska, US"
2,4,Nebraska,Madison,35337,"Madison, Nebraska, US"
2,4,Nebraska,Merrick,7665,"Merrick, Nebraska, US"
2,4,Nebraska,Morrill,4574,"Morrill, Nebraska, US"
2,4,Nebraska,Nance,3390,"Nance, Nebraska, US"
2,4,Nebraska,Nemaha,7064,"Nemaha, Nebraska, US"
2,4,Nebraska,Nuckolls,4060,"Nuckolls, Nebraska, US"
2,4,Nebraska,Otoe,15930,"Otoe, Nebraska, US"
2,4,Nebraska,Pawnee,2548,"Pawnee, Nebraska, US"
2,4,Nebraska,Perkins,2832,"Perkins, Nebraska, US"
2,4,Nebraska,Phelps,8937,"Phelps, Nebraska, US"
2,4,Nebraska,Pierce,7313,"Pierce, Nebraska, US"
2,4,Nebraska,Platte,34241,"Platte, Nebraska, US"
2,4,Nebraska,Polk,5174,"Polk, Nebraska, US"
2,4,Nebraska,Red Willow,10623,"Red Willow, Nebraska, US"
2,4,Nebraska,Richardson,7759,"Richardson, Nebraska, US"
2,4,Nebraska,Rock,1264,"Rock, Nebraska, US"
2,4,Nebraska,Saline,14192,"Saline, Nebraska, US"
2,4,Nebraska,Sarpy,193418,"Sarpy, Nebraska, US"
2,4,Nebraska,Saunders,22787,"Saunders, Nebraska, US"
2,4,Nebraska,Scotts Bluff,35745,"Scotts Bluff, Nebraska, US"
2,4,Nebraska,Seward,17603,"Seward, Nebraska, US"
2,4,Nebraska,Sheridan,5095,"Sheridan, Nebraska, US"
2,4,Nebraska,Sherman,2964,"Sherman, Nebraska, US"
2,4,Nebraska,Sioux,1143,"Sioux, Nebraska, US"
2,4,Nebraska,Stanton,5816,"Stanton, Nebraska, US"
2,4,Nebraska,Thayer,4913,"Thayer, Nebraska, US"
2,4,Nebraska,Thomas,673,"Thomas, Nebraska, US"
2,4,Nebraska,Thurston,6620,"Thurston, Nebraska, US"
2,4,Nebraska,Valley,4066,"Valley, Nebraska, US"
2,4,Nebraska,Washington,20969,"Washington, Nebraska, US"
2,4,Nebraska,Wayne,9784,"Wayne, Nebraska, US"
2,4,Nebraska,Webster,3411,"Webster, Nebraska, US"
2,4,Nebraska,Wheeler,795,"Wheeler, Nebraska, US"
2,4,Nebraska,York,14244,"York, Nebraska, US"
4,8,Nevada,Churchill,25723,"Churchill, Nevada, US"
4,8,Nevada,Clark,2292476,"Clark, Nevada, US"
4,8,Nevada,Douglas,49870,"Douglas, Nevada, US"
4,8,Nevada,Elko,53915,"Elko, Nevada, US"
4,8,Nevada,Esmeralda,743,"Esmeralda, Nevada, US"
4,8,Nevada,Eureka,1903,"Eureka, Nevada, US"
4,8,Nevada,Humboldt,17648,"Humboldt, Nevada, US"
4,8,Nevada,Lander,5798,"Lander, Nevada, US"
4,8,Nevada,Lincoln,4525,"Lincoln, Nevada, US"
4,8,Nevada,Lyon,60903,"Lyon, Nevada, US"
4,8,Nevada,Mineral,4586,"Mineral, Nevada, US"
4,8,Nevada,Nye,53450,"Nye, Nevada, US"
4,8,Nevada,Pershing,6741,"Pershing, Nevada, US"
4,8,Nevada,Storey,4143,"Storey, Nevada, US"
4,8,Nevada,Washoe,493392,"Washoe, Nevada, US"
4,8,Nevada,White Pine,9182,"White Pine, Nevada, US"
4,8,Nevada,Carson City,58993,"Carson City, Nevada, US"
1,1,New Hampshire,Belknap,64460,"Belknap, New Hampshire, US"
1,1,New Hampshire,Carroll,51500,"Carroll, New Hampshire, US"
